#run the simulation
run            ${Steps}
run            2000000
Neighbor list info ...
  2 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 22 22 1
Memory usage per processor = 4.97757 Mbytes
Step Time v_strain Temp v_p1 v_p2 v_p3 v_p4 KinEng PotEng Press 
  567000      3068000       0.2808    9.7703778       0.2808   0.43653047   0.21821888            0    34.928952   -956.28153   -3230.9369 
  568000      3072000   0.28129524    9.7703778   0.28129524   0.43605646   0.21813631            0    34.928952   -955.55048   -3228.1903 
  569000      3076000   0.28179048    9.7703778   0.28179048     0.435582   0.21805303            0    34.928952   -954.81972   -3225.4381 
  570000      3080000   0.28228571    9.7703778   0.28228571   0.43510606   0.21796869            0    34.928952   -954.08825   -3222.6733 
  571000      3084000   0.28278095    9.7703778   0.28278095   0.43462987   0.21788416            0    34.928952   -953.35756   -3219.9064 
  572000      3088000   0.28327619    9.7703778   0.28327619    0.4341535    0.2177973            0    34.928952   -952.62617    -3217.127 
  573000      3092000   0.28377143    9.7703778   0.28377143   0.43368124   0.21771364            0    34.928952   -951.90102   -3214.3838 
  574000      3096000   0.28426667    9.7703778   0.28426667   0.43320555   0.21762738            0    34.928952   -951.17268   -3211.6108 
  575000      3100000    0.2847619    9.7703778    0.2847619   0.43273269    0.2175428            0    34.928952    -950.4486   -3208.8601 
  576000      3104000   0.28525714    9.7703778   0.28525714   0.43225811   0.21745463            0    34.928952   -949.72181   -3206.0831 
  577000      3108000   0.28575238    9.7703778   0.28575238   0.43178406   0.21736906            0    34.928952    -948.9983   -3203.3216 
  578000      3112000   0.28624762    9.7703778   0.28624762   0.43131114   0.21728268            0    34.928952   -948.27606   -3200.5617 
  579000      3116000   0.28674286    9.7703778   0.28674286   0.43083499   0.21719565            0    34.928952   -947.55211   -3197.7826 
  580000      3120000    0.2872381    9.7703778    0.2872381   0.43036089   0.21710761            0    34.928952   -946.82994   -3195.0086 
  581000      3124000   0.28773333    9.7703778   0.28773333   0.42988812   0.21702069            0    34.928952   -946.11054   -3192.2468 
  582000      3128000   0.28822857    9.7703778   0.28822857   0.42941479   0.21693257            0    34.928952   -945.39093   -3189.4762 
  583000      3132000   0.28872381    9.7703778   0.28872381   0.42894004   0.21684412            0    34.928952    -944.6711   -3186.6971 
  584000      3136000   0.28921905    9.7703778   0.28921905   0.42846646   0.21675629            0    34.928952   -943.95354   -3183.9267 
  585000      3140000   0.28971429    9.7703778   0.28971429   0.42799445   0.21666863            0    34.928952   -943.23825    -3181.165 
  586000      3144000   0.29020952    9.7703778   0.29020952   0.42752079   0.21657812            0    34.928952   -942.52076    -3178.381 
  587000      3148000   0.29070476    9.7703778   0.29070476   0.42704787   0.21648793            0    34.928952   -941.80504   -3175.6023 
  588000      3152000       0.2912    9.7703778       0.2912   0.42657561   0.21639887            0    34.928952   -941.09159   -3172.8324 
  589000      3156000   0.29169524    9.7703778   0.29169524   0.42610298   0.21630779            0    34.928952   -940.37742   -3170.0507 
  590000      3160000   0.29219048    9.7703778   0.29219048   0.42562975    0.2162177            0    34.928952   -939.66454   -3167.2709 
  591000      3164000   0.29268571    9.7703778   0.29268571   0.42515494   0.21612681            0    34.928952   -938.95094   -3164.4794 
  592000      3168000   0.29318095    9.7703778   0.29318095   0.42468225   0.21603562            0    34.928952   -938.23961   -3161.6969 
  593000      3172000   0.29367619    9.7703778   0.29367619   0.42420851   0.21594381            0    34.928952   -937.52806   -3158.9061 
  594000      3176000   0.29417143    9.7703778   0.29417143   0.42373452   0.21585198            0    34.928952    -936.8173    -3156.114 
  595000      3180000   0.29466667    9.7703778   0.29466667   0.42326141   0.21576041            0    34.928952   -936.10831   -3153.3275 
  596000      3184000    0.2951619    9.7703778    0.2951619   0.42278897   0.21566721            0    34.928952    -935.3996   -3150.5363 
  597000      3188000   0.29565714    9.7703778   0.29565714   0.42231533   0.21557427            0    34.928952   -934.69117   -3147.7404 
  598000      3192000   0.29615238    9.7703778   0.29615238   0.42183974   0.21548095            0    34.928952   -933.98204   -3144.9331 
  599000      3196000   0.29664762    9.7703778   0.29664762    0.4213645   0.21538706            0    34.928952   -933.27368   -3142.1246 
  600000      3200000   0.29714286    9.7703778   0.29714286   0.42089285   0.21529351            0    34.928952   -932.56909   -3139.3356 
  601000      3204000    0.2976381    9.7703778    0.2976381   0.42041933   0.21519954            0    34.928952   -931.86378   -3136.5353 
  602000      3208000   0.29813333    9.7703778   0.29813333   0.41994396   0.21510442            0    34.928952   -931.15727   -3133.7201 
  603000      3212000   0.29862857    9.7703778   0.29862857   0.41947229   0.21501096            0    34.928952   -930.45551   -3130.9314 
  604000      3216000   0.29912381    9.7703778   0.29912381   0.41900012    0.2149157            0    34.928952   -929.75303   -3128.1314 
  605000      3220000   0.29961905    9.7703778   0.29961905   0.41852868   0.21482091            0    34.928952   -929.05233   -3125.3372 
  606000      3224000   0.30011429    9.7703778   0.30011429   0.41805775    0.2147268            0    34.928952    -928.3534    -3122.549 
  607000      3228000   0.30060952    9.7703778   0.30060952   0.41758189   0.21462979            0    34.928952   -927.64978   -3119.7221 
  608000      3232000   0.30110476    9.7703778   0.30110476   0.41710757   0.21453247            0    34.928952   -926.94793   -3116.9013 
  609000      3236000       0.3016    9.7703778       0.3016   0.41663753   0.21443763            0    34.928952   -926.25183   -3114.1138 
  610000      3240000   0.30209524    9.7703778   0.30209524   0.41616619   0.21434185            0    34.928952   -925.55501   -3111.3152 
  611000      3244000   0.30259048    9.7703778   0.30259048   0.41569563   0.21424581            0    34.928952   -924.85947   -3108.5193 
  612000      3248000   0.30308571    9.7703778   0.30308571   0.41522489   0.21414979            0    34.928952    -924.1647   -3105.7226 
  613000      3252000   0.30358095    9.7703778   0.30358095   0.41475499   0.21405347            0    34.928952   -923.47121   -3102.9285 
  614000      3256000   0.30407619    9.7703778   0.30407619   0.41428298   0.21395634            0    34.928952    -922.7765     -3100.12 
  615000      3260000   0.30457143    9.7703778   0.30457143    0.4138107   0.21385797            0    34.928952   -922.08157   -3097.3041 
  616000      3264000   0.30506667    9.7703778   0.30506667    0.4133398   0.21376015            0    34.928952   -921.38891   -3094.4977 
  617000      3268000    0.3055619    9.7703778    0.3055619   0.41286911     0.213662            0    34.928952   -920.69703   -3091.6907 
  618000      3272000   0.30605714    9.7703778   0.30605714   0.41239874   0.21356204            0    34.928952   -920.00492   -3088.8763 
  619000      3276000   0.30655238    9.7703778   0.30655238   0.41192896   0.21346412            0    34.928952   -919.31558   -3086.0749 
  620000      3280000   0.30704762    9.7703778   0.30704762   0.41145578   0.21336466            0    34.928952   -918.62353   -3083.2492 
  621000      3284000   0.30754286    9.7703778   0.30754286    0.4109869   0.21326564            0    34.928952   -917.93574   -3080.4468 
  622000      3288000    0.3080381    9.7703778    0.3080381   0.41051797   0.21316655            0    34.928952   -917.24872   -3077.6439 
  623000      3292000   0.30853333    9.7703778   0.30853333   0.41004918   0.21306724            0    34.928952   -916.56247   -3074.8405 
  624000      3296000   0.30902857    9.7703778   0.30902857   0.40957974    0.2129671            0    34.928952     -915.876   -3072.0298 
  625000      3300000   0.30952381    9.7703778   0.30952381   0.40910687    0.2128648            0    34.928952   -915.18633   -3069.1916 
  626000      3304000   0.31001905    9.7703778   0.31001905   0.40863744    0.2127645            0    34.928952   -914.50141   -3066.3802 
  627000      3308000   0.31051429    9.7703778   0.31051429   0.40816945   0.21266476            0    34.928952   -913.81876   -3063.5786 
  628000      3312000   0.31100952    9.7703778   0.31100952   0.40769944   0.21256351            0    34.928952   -913.13439   -3060.7597 
  629000      3316000   0.31150476    9.7703778   0.31150476   0.40723089   0.21246144            0    34.928952   -912.45129   -3057.9439 
  630000      3320000        0.312    9.7703778        0.312   0.40676034   0.21235856            0    34.928952   -911.76697   -3055.1142 
  631000      3324000   0.31249524    9.7703778   0.31249524   0.40629059    0.2122569            0    34.928952   -911.08492   -3052.2945 
  632000      3328000   0.31299048    9.7703778   0.31299048   0.40582419   0.21215596            0    34.928952   -910.40662    -3049.495 
  633000      3332000   0.31348571    9.7703778   0.31348571   0.40535665   0.21205474            0    34.928952    -909.7281   -3046.6884 
  634000      3336000   0.31398095    9.7703778   0.31398095   0.40488983    0.2119514            0    34.928952   -909.04935   -3043.8748 
  635000      3340000   0.31447619    9.7703778   0.31447619   0.40442174    0.2118486            0    34.928952   -908.37087   -3041.0577 
  636000      3344000   0.31497143    9.7703778   0.31497143   0.40395498   0.21174581            0    34.928952   -907.69415   -3038.2472 
  637000      3348000   0.31546667    9.7703778   0.31546667   0.40348859   0.21164195            0    34.928952   -907.01771   -3035.4332 
  638000      3352000    0.3159619    9.7703778    0.3159619   0.40302209   0.21153887            0    34.928952   -906.34253   -3032.6225 
  639000      3356000   0.31645714    9.7703778   0.31645714   0.40255405   0.21143457            0    34.928952   -905.66614   -3029.7982 
  640000      3360000   0.31695238    9.7703778   0.31695238   0.40208802    0.2113303            0    34.928952     -904.992   -3026.9841 
  641000      3364000   0.31744762    9.7703778   0.31744762   0.40162243   0.21122423            0    34.928952   -904.31763   -3024.1631 
  642000      3368000   0.31794286    9.7703778   0.31794286   0.40115735   0.21112106            0    34.928952   -903.64652   -3021.3591 
  643000      3372000    0.3184381    9.7703778    0.3184381    0.4006919    0.2110169            0    34.928952   -902.97517   -3018.5482 
  644000      3376000   0.31893333    9.7703778   0.31893333    0.4002252   0.21091195            0    34.928952   -902.30311   -3015.7274 
  645000      3380000   0.31942857    9.7703778   0.31942857   0.39975953   0.21080667            0    34.928952   -901.63231     -3012.91 
  646000      3384000   0.31992381    9.7703778   0.31992381   0.39929295   0.21070164            0    34.928952   -900.96177   -3010.0893 
  647000      3388000   0.32041905    9.7703778   0.32041905   0.39882644   0.21059589            0    34.928952   -900.29151   -3007.2653 
  648000      3392000   0.32091429    9.7703778   0.32091429   0.39836333   0.21049154            0    34.928952   -899.62549   -3004.4652 
  649000      3396000   0.32140952    9.7703778   0.32140952   0.39789932   0.21038676            0    34.928952   -898.95924   -3001.6584 
  650000      3400000   0.32190476    9.7703778   0.32190476   0.39743369   0.21027953            0    34.928952   -898.29078   -2998.8316 
  651000      3404000       0.3224    9.7703778       0.3224   0.39696754   0.21017356            0    34.928952   -897.62357   -2996.0084 
  652000      3408000   0.32289524    9.7703778   0.32289524    0.3965042   0.21006757            0    34.928952   -896.95912   -2993.1989 
  653000      3412000   0.32339048    9.7703778   0.32339048   0.39603892   0.20996014            0    34.928952   -896.29295   -2990.3729 
  654000      3416000   0.32388571    9.7703778   0.32388571   0.39557532   0.20985315            0    34.928952   -895.62904   -2987.5572 
  655000      3420000   0.32438095    9.7703778   0.32438095   0.39511095   0.20974563            0    34.928952   -894.96489   -2984.7352 
  656000      3424000   0.32487619    9.7703778   0.32487619   0.39464694   0.20963645            0    34.928952   -894.30052   -2981.9067 
